"","sample","predicted_tf","deconv_tool","tumor_type","regions","seq_depth","seq_method","mixture_type","expected_tf"
"14399","healthy_merged_LUAD_0.5_310000000_rep8",0.998,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14400","healthy_merged_LUAD_0.5_310000000_rep9",0.9996,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14401","healthy_merged_LUAD_0_310000000_rep1",0.0344,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14402","healthy_merged_LUAD_0_310000000_rep10",0.0382,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14403","healthy_merged_LUAD_0_310000000_rep2",0.0375,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14404","healthy_merged_LUAD_0_310000000_rep3",0.0368,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14405","healthy_merged_LUAD_0_310000000_rep4",0.0362,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14406","healthy_merged_LUAD_0_310000000_rep5",0.035,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14407","healthy_merged_LUAD_0_310000000_rep6",0.0368,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14408","healthy_merged_LUAD_0_310000000_rep7",0.0367,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14409","healthy_merged_LUAD_0_310000000_rep8",0.0388,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14410","healthy_merged_LUAD_0_310000000_rep9",0.0368,"PRMeth_RF","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14411","healthy_merged_LUAD_0.0001_310000000_rep1",0.0326105428155316,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14412","healthy_merged_LUAD_0.0001_310000000_rep10",0.0313059490469447,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14413","healthy_merged_LUAD_0.0001_310000000_rep2",0.0312572262294509,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14414","healthy_merged_LUAD_0.0001_310000000_rep3",0.0325787794823355,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14415","healthy_merged_LUAD_0.0001_310000000_rep4",0.0326573999248424,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14416","healthy_merged_LUAD_0.0001_310000000_rep5",0.0304829538139036,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14417","healthy_merged_LUAD_0.0001_310000000_rep6",0.0301896685013656,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14418","healthy_merged_LUAD_0.0001_310000000_rep7",0.0329830975278741,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14419","healthy_merged_LUAD_0.0001_310000000_rep8",0.0308234613622073,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14420","healthy_merged_LUAD_0.0001_310000000_rep9",0.0336988074707554,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",1e-04
"14421","healthy_merged_LUAD_0.001_310000000_rep1",0.0335046081614794,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14422","healthy_merged_LUAD_0.001_310000000_rep10",0.0325254958019392,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14423","healthy_merged_LUAD_0.001_310000000_rep2",0.0312524321462332,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14424","healthy_merged_LUAD_0.001_310000000_rep3",0.0332317370899178,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14425","healthy_merged_LUAD_0.001_310000000_rep4",0.0315354072083839,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14426","healthy_merged_LUAD_0.001_310000000_rep5",0.033793257020455,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14427","healthy_merged_LUAD_0.001_310000000_rep6",0.0338137303598124,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14428","healthy_merged_LUAD_0.001_310000000_rep7",0.033039199631377,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14429","healthy_merged_LUAD_0.001_310000000_rep8",0.0307277330058031,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14430","healthy_merged_LUAD_0.001_310000000_rep9",0.0328736922993445,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.001
"14431","healthy_merged_LUAD_0.003_310000000_rep1",0.0366521403301634,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14432","healthy_merged_LUAD_0.003_310000000_rep10",0.0379669230236134,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14433","healthy_merged_LUAD_0.003_310000000_rep2",0.0360382752044595,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14434","healthy_merged_LUAD_0.003_310000000_rep3",0.0373962725918272,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14435","healthy_merged_LUAD_0.003_310000000_rep4",0.0400797744421273,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14436","healthy_merged_LUAD_0.003_310000000_rep5",0.0392518921180783,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14437","healthy_merged_LUAD_0.003_310000000_rep6",0.0364607456449745,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14438","healthy_merged_LUAD_0.003_310000000_rep7",0.0372901450823036,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14439","healthy_merged_LUAD_0.003_310000000_rep8",0.0358208854309044,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14440","healthy_merged_LUAD_0.003_310000000_rep9",0.0381890603458934,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.003
"14441","healthy_merged_LUAD_0.007_310000000_rep1",0.0440447590760528,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14442","healthy_merged_LUAD_0.007_310000000_rep10",0.0486889831749074,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14443","healthy_merged_LUAD_0.007_310000000_rep2",0.0447133427972636,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14444","healthy_merged_LUAD_0.007_310000000_rep3",0.045299098002615,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14445","healthy_merged_LUAD_0.007_310000000_rep4",0.0448655048502065,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14446","healthy_merged_LUAD_0.007_310000000_rep5",0.0450049548040303,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14447","healthy_merged_LUAD_0.007_310000000_rep6",0.043878911542335,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14448","healthy_merged_LUAD_0.007_310000000_rep7",0.0451749445883401,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14449","healthy_merged_LUAD_0.007_310000000_rep8",0.0473107263602475,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14450","healthy_merged_LUAD_0.007_310000000_rep9",0.0467595469035495,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.007
"14451","healthy_merged_LUAD_0.01_310000000_rep1",0.0510680590798804,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14452","healthy_merged_LUAD_0.01_310000000_rep10",0.0521080906848212,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14453","healthy_merged_LUAD_0.01_310000000_rep2",0.0518952320410515,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14454","healthy_merged_LUAD_0.01_310000000_rep3",0.0518340867934215,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14455","healthy_merged_LUAD_0.01_310000000_rep4",0.0511100841908759,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14456","healthy_merged_LUAD_0.01_310000000_rep5",0.0537870539311737,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14457","healthy_merged_LUAD_0.01_310000000_rep6",0.0532641886229125,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14458","healthy_merged_LUAD_0.01_310000000_rep7",0.0519907701733008,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14459","healthy_merged_LUAD_0.01_310000000_rep8",0.0501559658431008,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14460","healthy_merged_LUAD_0.01_310000000_rep9",0.0520426069023528,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.01
"14461","healthy_merged_LUAD_0.025_310000000_rep1",0.0822935873472578,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14462","healthy_merged_LUAD_0.025_310000000_rep10",0.0836298144448849,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14463","healthy_merged_LUAD_0.025_310000000_rep2",0.0827425040344172,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14464","healthy_merged_LUAD_0.025_310000000_rep3",0.0813432766988627,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14465","healthy_merged_LUAD_0.025_310000000_rep4",0.0812521965986246,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14466","healthy_merged_LUAD_0.025_310000000_rep5",0.0815740944459786,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14467","healthy_merged_LUAD_0.025_310000000_rep6",0.0826430290773698,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14468","healthy_merged_LUAD_0.025_310000000_rep7",0.0820758129161525,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14469","healthy_merged_LUAD_0.025_310000000_rep8",0.0793403428971515,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14470","healthy_merged_LUAD_0.025_310000000_rep9",0.0816607078212212,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.025
"14471","healthy_merged_LUAD_0.05_310000000_rep1",0.134527357606785,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14472","healthy_merged_LUAD_0.05_310000000_rep10",0.132699400820359,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14473","healthy_merged_LUAD_0.05_310000000_rep2",0.129163496845243,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14474","healthy_merged_LUAD_0.05_310000000_rep3",0.133069442030284,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14475","healthy_merged_LUAD_0.05_310000000_rep4",0.13572383619231,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14476","healthy_merged_LUAD_0.05_310000000_rep5",0.133342013277078,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14477","healthy_merged_LUAD_0.05_310000000_rep6",0.137429859157422,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14478","healthy_merged_LUAD_0.05_310000000_rep7",0.135302347803701,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14479","healthy_merged_LUAD_0.05_310000000_rep8",0.134410916528685,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14480","healthy_merged_LUAD_0.05_310000000_rep9",0.132209870625153,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.05
"14481","healthy_merged_LUAD_0.1_310000000_rep1",0.231722349787253,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14482","healthy_merged_LUAD_0.1_310000000_rep10",0.233820528716583,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14483","healthy_merged_LUAD_0.1_310000000_rep2",0.232259903820305,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14484","healthy_merged_LUAD_0.1_310000000_rep3",0.233927629299885,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14485","healthy_merged_LUAD_0.1_310000000_rep4",0.233476781703816,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14486","healthy_merged_LUAD_0.1_310000000_rep5",0.233657850053291,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14487","healthy_merged_LUAD_0.1_310000000_rep6",0.231037412252261,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14488","healthy_merged_LUAD_0.1_310000000_rep7",0.23392702988864,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14489","healthy_merged_LUAD_0.1_310000000_rep8",0.229739368174695,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14490","healthy_merged_LUAD_0.1_310000000_rep9",0.232248232831389,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.1
"14491","healthy_merged_LUAD_0.25_310000000_rep1",0.525711110491098,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14492","healthy_merged_LUAD_0.25_310000000_rep10",0.524611175404551,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14493","healthy_merged_LUAD_0.25_310000000_rep2",0.526868365934893,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14494","healthy_merged_LUAD_0.25_310000000_rep3",0.523897571807851,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14495","healthy_merged_LUAD_0.25_310000000_rep4",0.521826212396272,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14496","healthy_merged_LUAD_0.25_310000000_rep5",0.519879040841027,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14497","healthy_merged_LUAD_0.25_310000000_rep6",0.524879198161731,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14498","healthy_merged_LUAD_0.25_310000000_rep7",0.522346187214007,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14499","healthy_merged_LUAD_0.25_310000000_rep8",0.528881488721569,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14500","healthy_merged_LUAD_0.25_310000000_rep9",0.524130887770633,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.25
"14501","healthy_merged_LUAD_0.5_310000000_rep1",0.997038515818881,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14502","healthy_merged_LUAD_0.5_310000000_rep10",0.996392176864146,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14503","healthy_merged_LUAD_0.5_310000000_rep2",0.992244964695856,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14504","healthy_merged_LUAD_0.5_310000000_rep3",0.999209144727661,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14505","healthy_merged_LUAD_0.5_310000000_rep4",0.994111101089457,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14506","healthy_merged_LUAD_0.5_310000000_rep5",0.997923537018212,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14507","healthy_merged_LUAD_0.5_310000000_rep6",1,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14508","healthy_merged_LUAD_0.5_310000000_rep7",0.992044436369701,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14509","healthy_merged_LUAD_0.5_310000000_rep8",0.997872782894438,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14510","healthy_merged_LUAD_0.5_310000000_rep9",0.99942265305577,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0.5
"14511","healthy_merged_LUAD_0_310000000_rep1",0.0283691024841571,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14512","healthy_merged_LUAD_0_310000000_rep10",0.0322314925160727,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14513","healthy_merged_LUAD_0_310000000_rep2",0.0314661752865181,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14514","healthy_merged_LUAD_0_310000000_rep3",0.0308099888702586,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14515","healthy_merged_LUAD_0_310000000_rep4",0.0301383361888484,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14516","healthy_merged_LUAD_0_310000000_rep5",0.0290092742660966,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14517","healthy_merged_LUAD_0_310000000_rep6",0.0307682852717493,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14518","healthy_merged_LUAD_0_310000000_rep7",0.0306938354391366,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14519","healthy_merged_LUAD_0_310000000_rep8",0.0327819308223663,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14520","healthy_merged_LUAD_0_310000000_rep9",0.0308148324502362,"MeDeCom","LUAD","rrbs20-200","310M","wgbs","in_silico",0
"14521","healthy_merged_BRCA_0.0001_183000000_rep1",0.0452,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14522","healthy_merged_BRCA_0.0001_183000000_rep10",0.0463,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14523","healthy_merged_BRCA_0.0001_183000000_rep2",0.0467,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14524","healthy_merged_BRCA_0.0001_183000000_rep3",0.0409,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14525","healthy_merged_BRCA_0.0001_183000000_rep4",0.0533,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14526","healthy_merged_BRCA_0.0001_183000000_rep5",0.0493,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14527","healthy_merged_BRCA_0.0001_183000000_rep6",0.0564,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14528","healthy_merged_BRCA_0.0001_183000000_rep7",0.0506,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14529","healthy_merged_BRCA_0.0001_183000000_rep8",0.0457,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14530","healthy_merged_BRCA_0.0001_183000000_rep9",0.0494,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",1e-04
"14531","healthy_merged_BRCA_0.001_183000000_rep1",0.0555,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14532","healthy_merged_BRCA_0.001_183000000_rep10",0.0515,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14533","healthy_merged_BRCA_0.001_183000000_rep2",0.0479,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14534","healthy_merged_BRCA_0.001_183000000_rep3",0.0424,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14535","healthy_merged_BRCA_0.001_183000000_rep4",0.053,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14536","healthy_merged_BRCA_0.001_183000000_rep5",0.0478,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14537","healthy_merged_BRCA_0.001_183000000_rep6",0.0537,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14538","healthy_merged_BRCA_0.001_183000000_rep7",0.0508,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14539","healthy_merged_BRCA_0.001_183000000_rep8",0.0517,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14540","healthy_merged_BRCA_0.001_183000000_rep9",0.0545,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.001
"14541","healthy_merged_BRCA_0.003_183000000_rep1",0.0466,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14542","healthy_merged_BRCA_0.003_183000000_rep10",0.0546,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14543","healthy_merged_BRCA_0.003_183000000_rep2",0.0505,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14544","healthy_merged_BRCA_0.003_183000000_rep3",0.0549,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14545","healthy_merged_BRCA_0.003_183000000_rep4",0.0506,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14546","healthy_merged_BRCA_0.003_183000000_rep5",0.05,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14547","healthy_merged_BRCA_0.003_183000000_rep6",0.048,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14548","healthy_merged_BRCA_0.003_183000000_rep7",0.0517,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14549","healthy_merged_BRCA_0.003_183000000_rep8",0.0491,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14550","healthy_merged_BRCA_0.003_183000000_rep9",0.0514,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.003
"14551","healthy_merged_BRCA_0.007_183000000_rep1",0.0638,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14552","healthy_merged_BRCA_0.007_183000000_rep10",0.0651,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14553","healthy_merged_BRCA_0.007_183000000_rep2",0.0494,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14554","healthy_merged_BRCA_0.007_183000000_rep3",0.0615,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14555","healthy_merged_BRCA_0.007_183000000_rep4",0.0587,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14556","healthy_merged_BRCA_0.007_183000000_rep5",0.0653,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14557","healthy_merged_BRCA_0.007_183000000_rep6",0.0623,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14558","healthy_merged_BRCA_0.007_183000000_rep7",0.0596,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14559","healthy_merged_BRCA_0.007_183000000_rep8",0.0557,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14560","healthy_merged_BRCA_0.007_183000000_rep9",0.0655,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.007
"14561","healthy_merged_BRCA_0.01_183000000_rep1",0.0638,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.01
"14562","healthy_merged_BRCA_0.01_183000000_rep10",0.0657,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.01
"14563","healthy_merged_BRCA_0.01_183000000_rep2",0.064,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.01
"14564","healthy_merged_BRCA_0.01_183000000_rep3",0.0606,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.01
"14565","healthy_merged_BRCA_0.01_183000000_rep4",0.0738,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.01
"14566","healthy_merged_BRCA_0.01_183000000_rep5",0.059,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.01
"14567","healthy_merged_BRCA_0.01_183000000_rep6",0.0634,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.01
"14568","healthy_merged_BRCA_0.01_183000000_rep7",0.0679,"PRMeth_RF","BRCA","rrbs20-200","183M","wgbs","in_silico",0.01
